30.6	27.5	35.8	30.1	17.8	47.6	43.2	25.9	33.5	44.1	12.2	26.6	13.3	6.3	39.6	47.9	30.1	28.5	25.7	22.5	16.8
30.1	5.9	3.7	6.1	7.1	19.3	32.4	2.9	7.2	29.3	25.2	27.3	13.8	6.3	6.1	10.8	51.3	25.2	25.8	5.1	5.6
282.2	270.5	277.6	214.4	234.2	214.5	256.6	244.3	289.7	168.4	222.6	280.2	251.8	250.8	263.4	282.1	232	239.1	225.7	244.9	97.3
1936.1	1919.5	2240	1778	2135.4	2432.8	2211.8	2157.8	1195.7	1879.8	1328.5	1779.2	2802.8	2397.7	2116.5	1501.7	1630.6	2265.3	784.4	1389.3	1035.2
77.2	94	90.5	91.6	75.5	29	40.5	89.9	67.2	79.7	33.3	48.6	119.2	138.2	98.8	85	76.4	68	50.3	65.3	91.6
16.9	22.5	22.6	15.8	18.5	11.3	24.1	16.3	28.4	28.2	22.8	22.6	21.6	21	28.7	20.3	32.1	13.5	23.2	18.5	11.3
57.6	28.7	25.7	46.9	50.8	51.7	46.6	37.4	42.4	67.5	43	61.6	39.1	28.1	40.9	37.2	95.1	47.6	71.9	50.8	20.9
10.9	25.9	4.9	16.6	15.4	8.1	16.9	6.9	2.5	13.4	20.3	14	12.6	11.1	8.5	1.9	27.4	9.5	2.9	24.6	8
425.8	410.3	516.2	417.9	416.6	384.4	388.2	438.5	357	568.4	408.4	328.2	473.1	378.7	484.7	449.6	336.3	388.1	451.6	485.1	481.1
165.5	181.9	174	155.3	268	132.7	92.5	174	196.3	162.3	149.8	331.1	149.3	117.9	184.5	156.8	290.5	197.2	161	163.7	113.5
13.9	14.2	17.9	7.4	25.8	19.7	6	16.6	13.4	25.4	11.2	21.9	2.7	8.1	9.1	15.5	38.3	12.6	6.2	31.7	6
29.1	43.3	49.8	24.6	63.7	29.6	17.9	27.4	36.9	31.6	43.5	77.6	35	39	26	23.7	68.6	31.7	29.6	47.1	26.1
28.4	21.5	21.1	21.5	18.3	14.1	12	17.6	18.8	57.8	31.4	42.3	20.2	24	18	8.5	34.6	27.9	6.4	22.7	31.3
54.7	48.5	26.8	33.7	45.5	28.9	17.9	40	39.6	38	39.2	28.3	34.9	31	43	42.7	66.1	25.4	65.4	51.3	64.7
50.4	49.5	78.4	67	66.5	76.3	119.5	114	95	36.4	55.1	49.1	71.9	71.1	88.5	79.2	142.1	91.8	113.1	78.9	112.7
13.7	3.7	35.1	8.2	24.1	6.3	5.7	18.2	9	8.6	8.9	11.7	4.5	2.4	22.1	8.2	14.5	17.6	24.5	10.5	6.9
506.1	602	1505.8	1185.9	973.3	1360.4	1077.7	992.7	1325	1575	2942.4	2626.5	722	707.6	862.4	1289.6	695.9	629.8	4377.1	692.5	1226.2
1.6	2.1	4.3	2	1.4	2.3	3.3	2.3	3.9	4	3.9	3	2.5	0.8	3.4	10.1	4.8	3.8	2	3.9	1.9
14.4	12.4	0.9	1.3	24.7	9	2.1	3.5	11.1	24	1.3	12.7	2.4	9.9	14	5.9	9.6	30.3	1.7	10.3	27.5
31.5	19.2	11.8	19.6	42.6	17.2	27.3	13.7	5.7	41.3	10.9	63.4	12.9	11.3	20.4	35.4	76	26.5	40.4	45.1	49.9
22.7	15.7	31.8	22.4	43.4	31.1	13.5	31.8	24.7	43.8	25.5	62.5	24	28	29.4	23.4	93.6	38.3	54.5	39.6	47.6
26.2	21.8	30	37.9	23.8	19.9	41.5	28.5	46	12.3	20.8	17.4	20.4	23.8	27.1	40.7	6.8	36.7	22.3	23.8	5.2
1657	1100.7	822.2	1858.2	1417.4	2558.4	1487.7	1202.7	1452.2	1670.5	1384	2103.8	1091.2	1508.9	1036.1	1234.6	1247	1713.4	875.8	1239.8	486.7
43.5	31.1	45.8	20.1	51.6	56.8	44.5	18.6	85.9	66.4	115.6	32.4	39.3	54.3	39	39.2	48.2	14.6	113.4	77.8	56.8
2166.1	1783.1	1278.6	2269.9	1654.2	2929.9	1789.3	2096	2786.6	2964	2081	2294.7	1510.9	2627.5	1707.9	1887.2	1914.1	2346.1	1112.6	2314.8	945.7
9.2	49	10.2	10.6	18	7	21.1	15.5	12.3	57.5	19.1	27.3	66.2	41	35.8	13.4	15.6	9.3	12.8	19.1	10.4
12.3	6.9	13	3.9	3.9	12.3	6.5	14.8	2.7	21.6	24.3	10.5	6.1	1	9.7	8.4	16.6	23.4	10.8	21.6	6.4
3.7	2.1	3.2	2.6	17.4	4	6	2.6	4.5	15.1	5	14.9	1.8	1.7	17.5	12.2	2.1	3	4	1.8	13.6
458.6	245.9	383.3	328.6	306.7	294.6	498	258.9	341.8	326	350.2	257.1	587.7	363	341.3	335.4	243.9	300	492.2	431.1	398.2
68.8	49.3	14.5	66.8	136.5	58.2	40.8	15.3	60.7	54.1	9.4	110.6	25	14.7	37.1	14.5	160.3	65.9	56.1	18.2	51.9
6.8	3.2	6.1	5.2	4.8	4	3.7	2.3	5.3	5.6	3.3	3.8	1.7	3.8	9.2	1.2	16.4	2.3	4.6	1.2	1.8
40	36.2	76.4	32.1	90.5	44.6	38.8	49	66.8	26.4	42.1	68.9	41.8	59.8	44.9	59.7	168.7	48.1	80.6	83	18.6
11.8	4.8	2	13.6	4.5	17.1	4	14.6	11.4	9.7	4.1	20.5	3.5	6.2	5.9	3.7	45.5	11.9	7.6	28.3	8.1
72.5	64.8	65.5	52.6	77.1	81.3	67.1	65.9	58.8	97.1	85.1	44.2	53	46	78.8	54.3	83.1	85.1	45	71.3	43.3
24.9	9.4	4.1	5.6	7.9	3.7	34.5	31.6	5.5	9.1	6.8	7.5	43.5	5.1	9.8	4.7	14.9	10.1	7.4	11.2	7.9
66.5	58.7	44.4	69.7	37	115	26.7	72	43.6	42.9	57.7	2.4	25.6	47.6	2.1	44	39	83.8	33.3	66.8	31.5
275.5	174.5	161.2	183.3	213	185.6	200.5	147.2	169	206.5	145.7	73.5	195.4	256.6	190.3	145.3	91.1	221.5	71	165.8	94.2
37.1	59.2	44.4	77.8	64.1	78.9	80.5	61.4	86.3	53.6	29.5	49.1	29.9	56.7	40.7	48.6	103.1	98.8	52	38.7	56.8
32.7	6.7	14.3	5.7	9.8	7.7	6.1	8.6	10.3	9.3	10	14.2	8.3	5.4	6.7	7.7	33.7	7.7	8.4	15.6	11.7
11.6	27.6	34.7	26	29.5	26	27.3	10.8	16.2	70.2	25.5	3.7	17.6	26.1	36.1	19.1	46.7	34.6	30.2	19.5	20.4
21.3	8.1	21.8	27.6	36.4	44.9	29	27.3	43.6	42.5	20	35.6	40.8	37.6	18.3	18.8	66.2	22	13.9	5.4	37.9
41	92.9	10.9	58.4	68.5	66.4	53.2	65.4	71.6	94	82.5	65.2	39.9	50.4	73.7	38.8	100.5	60.3	49.9	60.6	58.2
3.5	11	11.4	1.6	3.7	2.6	1.7	1.2	13.4	5	1.2	16.5	1.1	2.7	1.8	5.1	3	4.1	11.1	3.1	8.3
13.6	5.9	2.4	2.9	5.6	1.1	3.9	0.3	3.5	3	6.3	1	7.5	1.3	6.8	5.1	2.7	2	2.4	2.5	0.5
826.9	695.5	679	611.1	510.8	547.6	598.5	635.3	484.7	536.4	663.4	804.7	710.6	660.8	617.9	600.6	202.3	439	1147.9	464.6	754
10.8	19.7	9.8	6.5	36.6	7.8	4.5	9.7	26.5	7.5	5.1	50.6	7.2	9.1	7.6	7.3	74.8	18.6	8.5	13.4	29.3
5.6	22.9	24.4	8.2	28.2	11.5	10.6	16.8	26	28.6	3.8	38.8	8.9	7	11.3	12.5	35.2	10.3	6.7	12.8	15.3
10.2	36.4	33.3	14.2	17.2	40.3	30.7	39.9	55.2	14	8.6	21	9.9	16	9.4	21.9	56.6	31.3	14.5	47.3	14.5
2.6	10.2	8.4	2.6	4.4	10	2.1	8.6	5.2	13.5	3.6	3.5	3.5	2.3	3.3	0.9	5.9	2.2	5.5	3.4	12
9.2	34.1	21.5	27.4	13.3	11.5	6	49.2	2.4	4	12.9	8.2	4.8	5.7	4.4	6.2	14.1	14.4	14.9	8.2	151.1
12.1	8	1.7	3.6	6	1.9	5.6	2.1	2.7	7.8	4.2	2	1.7	10.7	10.9	7.1	3.1	5.7	1.8	29.5	1.8
56.9	10.8	31.3	34.2	12.5	7.3	19.4	37	12.4	13.3	56.9	12.8	53.8	10.1	24.5	22.3	5.2	6.9	11.6	49.4	12.2
17.6	35.3	34.7	14.9	38.5	24.7	19.6	28.4	6.5	50.9	6.7	107.7	4.7	16.3	9.7	17.1	96.3	20.7	70.5	15.4	31.3
10.6	5.2	7.4	3.5	9.2	4.6	3.1	5.7	4	8.6	10.9	8.9	5.8	5	6.1	4.1	15.8	7	15.3	7.7	7.1
39.4	31.8	25.9	22.5	33.5	42.5	33.8	13.4	34.5	34.8	25.5	37.2	22.3	27.9	28.6	35.2	9.3	28.9	21.2	50.4	27.3
29.8	12.3	11.5	21.7	2	17.3	18.9	13.6	11.5	1.3	12.5	18.5	8.8	13.7	18.9	14.3	12	13.5	18.5	31.8	21.8
20.7	12.8	12.7	12.3	13.3	11.3	8.4	13.7	9.1	11.4	24.8	16.4	10.3	30.7	20.8	10.5	22.8	24.2	9.1	12.5	15.4
40.5	25.3	26.5	24.6	35.1	29.2	26.1	20.8	45.5	36.6	14.1	23.3	32	29.6	18.1	30.2	31.1	31.2	38.5	30.5	62.9
84.7	56.1	89.2	40	54.2	44.7	37.7	62.2	52.7	18.7	38.3	44.4	51.9	61.2	43.2	57.2	15.4	32.3	38.1	19.8	83.3
57.8	31	23	40.3	54.5	36.6	28.9	40.5	41.8	39.7	38	33.7	31.7	38.9	30.3	26.3	26.4	59.9	32.9	58.8	31.1
4.5	1.7	1.6	1.7	5.6	9.7	0.5	0.7	2.6	2.3	0.6	1.3	1.1	0.7	1.7	1.5	4.9	12.6	1.9	4.1	2.4
543.6	611.2	528.1	511.9	723.1	1073.8	1125.4	559.9	778	1116.3	910.4	369.3	726.3	822	851.8	986	573.6	1185.6	417.2	748.6	233.8
6.8	12.1	14.2	11.8	21.7	10.3	30.7	14.8	24.9	17.4	10.6	13.3	57.6	40.3	44	10.9	12.4	37.2	15.5	31.4	25.9
98.9	60.2	59.6	78.9	159	44.1	34.1	77.3	10.5	79.7	80	9.7	76.6	87.4	16.2	32.8	16.9	47.4	21.2	140.7	8.2
421.8	410.7	449	444.6	651.6	322.6	229.6	424.9	312.7	440.7	395.7	926.1	403.1	367.4	475.7	369.6	1120.1	415.8	546.7	443.9	439.7
221.8	192.7	175.1	175.6	291.8	104.6	103.5	140.3	115.9	235.4	163.3	163	175.3	240.6	138.5	119.7	202.7	158.9	132.8	327.8	85.5
45	26.9	31	28.5	57.3	6.4	14.7	43.1	30.7	7.9	7.6	31.9	23.3	24.4	38.3	41.1	24.3	12.9	14.7	76.3	7.9
16	16.5	17	11.6	17.2	26	21.5	11.1	15.7	32.4	21.7	8.8	19.6	21.3	15.8	13	37.9	30.8	16.8	12	19
53.1	50.5	53.9	55.4	51.8	21.5	24.1	32.7	11.3	13.1	9.2	87.3	33.3	10.3	38.7	56.9	55	63.9	61.1	75.7	26.3
29.2	74.4	41.9	29.3	62.1	31.7	33.5	60.2	49.7	41.6	42.2	93.3	40.6	69	68.7	35.6	28.5	51.5	11	99.2	8.4
44.4	140	68.7	56.8	70.4	61.6	43.2	111.6	41.6	52.2	35.6	207	42.7	159.9	122.2	78.9	25.2	51.1	56.5	129.2	38
38.2	16.5	20.9	25.1	34	7	57.1	32.4	16.4	38	1.2	11.2	17	42.2	34.6	26	40.3	46.3	28.6	41.2	20.7
9	3.7	3.9	4.9	5.4	2.9	17.7	5.5	5.9	7.3	3.6	1.9	3.5	24.1	9.6	3.9	5.9	28.4	4.7	26.5	3.2
118.3	136	107.5	148.2	155.3	152.8	192.4	191.8	110.1	137.1	154.6	97.5	150.7	123.8	154.7	105.8	155.1	165.6	134.9	88.4	174.5
21.7	14.1	5.4	13.4	20.1	34.1	11.7	5	64.4	34.2	15.8	15.4	5.7	1.2	4.7	15.9	39.3	3.4	55.5	29.6	15.7
58.9	13.3	4.2	9.5	20	7.1	4.9	34	3	27	18	8.6	15.6	21.2	7.5	19.2	16.2	2.7	17.6	7.9	8.1
39.9	18.8	40.7	50.7	45.2	40.1	69.7	29.5	182.3	81.9	50.3	97.5	30.8	19	35.2	31.8	48.4	17.1	135.7	70.3	30.4
21.8	29.5	24.2	25.5	33.6	31.9	38.2	26.4	27.2	15.1	14.7	14.3	20.8	20.7	40.9	28.3	27.7	29.9	20.3	9.9	26.4
24.8	5.5	26.4	11.8	15.3	12.7	12.5	12.8	23.7	24.7	12.7	37.9	11.4	17	25.2	15.3	19.9	24.3	30.8	14.9	32
15.2	13.2	15.1	9.5	14.8	9.8	7	42.6	63.1	11.6	14.1	29.7	15.9	12.1	17	9.6	34.8	19.2	23.8	23.2	20
1.8	2.9	15.9	3	7	1.8	1.1	1.8	4	11.6	3.1	9.5	1.7	7.5	5.8	16.3	12.1	1.5	9	22	12.7
2479.4	2372.4	2335.7	1505.9	2164.3	1696.6	2531.7	2383	1434.6	1979.4	2427.6	1951.5	2382.4	1816.3	2267.7	2069.3	1644	1937.4	1170.8	2167.1	1363.6
10.9	11.4	29.3	8.9	72	9.2	20.4	7	8.7	33.3	9.2	109.1	27.6	22.4	40.4	20.2	118.4	44.9	13.8	17.7	16
48.8	5	41.7	47.4	19	42.3	29.7	32.7	45	27.2	48	264.9	42.4	25.5	42.8	30.5	16.1	35.6	152.2	7.5	7
88.4	76.1	90.3	120.7	61.9	161.4	124.4	119.6	98.8	76.1	79.2	81.9	114	87.5	87.3	85.3	73.4	137	71.8	36.6	28.6
5.8	30.9	32.7	16.4	24.7	26.1	7.6	23.7	9.7	51.3	17.6	31.6	9	26	11	39.5	59.6	29.6	37.8	38.7	5.4
3.2	18.8	5	12	7.7	18.9	12.6	9.1	16.7	4.6	5.3	20.6	2.9	3	7.5	7.7	23.2	24.6	17.2	35.6	7.1
72.5	39.1	45.8	30.7	55.9	39.1	24.9	57.4	6.8	69.2	65.5	47.7	49.1	37.4	49.1	27.1	107.9	59	71.2	64.7	61.1
1027.9	1164.7	1450	1228.8	683.4	1179.7	1619.3	1276.9	1196.5	893.4	1435.8	827.4	1182	953.3	1111.1	1151.5	457.3	1243.3	1223.9	831	1600
53.1	128.1	69.2	97.1	105.5	50.8	53.9	181.8	55.3	12.5	102.8	110.5	67.7	120.7	97.2	71.5	19.5	73	28.7	79.4	137.7
244.3	309.6	250.7	289.3	199	321.1	333.8	323.5	398	394.7	363.8	207.7	288.8	335.4	207.7	328	194.3	287.5	234.9	322.8	457
190.9	195.4	209.5	161.3	228.4	51.3	43.5	163.2	81.1	140.8	141.9	171	177.4	204	229.1	166.8	159.3	89.5	135.4	282	97.1
27.1	22.4	20	22.8	48.4	32.2	26.7	24.7	5.3	13.1	22.1	21.1	26	22.7	17.7	17.7	51	21.5	31.1	23.2	20.2
9.9	11.7	9	8.6	12	11.3	9.7	17	13.8	11.2	4.4	27.2	30	8.5	11.8	10.6	25.4	10.6	9.5	14.6	29.7
5.1	5.3	5.6	2.9	7.1	2.7	2.8	9.4	6.7	4.4	10.2	7.2	6.5	1.9	4.4	2.9	10.9	3.1	4.8	3.6	5.6
258	181.9	169	218.7	165.8	226	204.7	200	169.1	299.8	173.5	115.4	185.6	263.2	158.7	234.7	115.4	264.6	121.4	146.1	146
5.8	29.1	17.1	13.4	24.2	22.4	28.1	11.1	19.9	3.6	28.8	25.2	12	10.5	13.1	14	33.1	6.8	15.7	37.6	1.5
45.5	51.4	39.9	68.8	49.1	69.2	56.7	52.2	58.7	36.3	34.4	30.4	36.7	50.8	54	59.1	69.3	44.2	45.3	29.5	86.9
38.7	60.8	15.8	13	22.7	19.1	19.8	26.3	62.7	50.7	46.5	102.5	11.4	16.3	17.9	27.4	35.9	49.1	128.6	40.3	65.5
354.7	173.3	164.2	400.3	356.6	247.8	277.8	304.1	333.4	273.9	306	129.3	220	297.9	213	186.6	542.4	398.2	213.9	173.3	139.8
30	18.6	38	22.4	29.4	19.5	38.8	25.4	18.5	7.1	28.4	44.3	39.4	28.7	22.4	24.7	8.9	27.7	35.9	44.1	29.5
71.2	83	62.8	69.7	98.3	75	40.9	83.1	94	75.8	69.9	142.5	49.1	50.3	43.4	74.8	212.7	77.6	95.4	101	80.4
19.1	26.9	14.1	20.6	28.1	2.6	10.6	18.4	38.1	18.5	21.1	59.2	16.2	18.3	24.3	17.3	16	21.8	37.1	10.1	42.7
13.2	15.1	18.7	10.8	8.7	17.3	1.8	2.8	6.2	6.7	4.5	38.9	4.8	8.4	5.9	4.4	12.1	16.3	17.4	9.5	39.3
65.7	84.9	67.4	60.5	85.2	35.9	35.5	92.4	20.9	92.2	54.8	73.8	64.6	69.3	42.2	55.8	25	12.3	108.7	79.8	84.4
25.2	18.6	10.6	19	17.1	21.3	25.3	24.7	30.5	18.7	5.6	23.1	14.9	24.7	25.9	31.5	27.6	21.6	20.8	14.2	9.7
125.5	117.3	67.8	86.2	165.6	115.3	65.2	154.2	122.5	186.9	89	192.3	55.9	83	151.4	138.5	195.8	127	110.4	169.5	115.9
3.8	13	4.5	2	2.7	1.6	1.2	2.2	5.9	4.2	1.7	2.9	2.1	1.8	6	3.4	11	9	4.7	6.4	8.6
15.1	2.9	17.6	29.5	13.1	11.9	23.1	34.1	16	19.3	30.5	27.7	17.8	34.3	6.1	16.7	21.9	7.6	49.6	42.8	9.7
5.9	1.8	3.9	4.2	8	5.4	3.2	12.5	2	19.3	9.1	19.3	1.4	2	1.1	6.4	1.5	1.5	6	12.1	14.4
47.9	12.6	48.8	19.7	54.5	23.4	15.7	23.3	65.2	75.3	29.7	90.9	13.8	6.1	44.1	29.7	63.3	45.5	56.4	70.2	33.4
19.6	6.4	6.6	12.9	21.3	20.1	6.9	8.3	17.5	14.6	19.7	12.1	13.2	11.2	4.4	20.2	30.4	14	12.3	2.4	9.5
21.1	16.5	20.8	10.4	16.3	18.6	20.6	10.7	20.4	3.1	12.7	26.1	17.1	18	13.4	10.3	27.8	17.1	16.7	27.3	31.6
28.5	30.4	18.8	8.2	5.5	5.5	3.9	12	5.6	12.3	25.7	9.5	5	11.1	16.4	4.2	27.5	12.3	8.4	28.9	26
44.4	6.5	31.3	128.5	20.4	62.1	41.1	20.9	53.1	9	164.8	11.3	27.9	14.4	43.4	34	15.7	16.2	54.4	22.5	19.3
558.6	713.4	625.9	548.5	748.5	909.7	711.2	813.8	662.1	945	862	720.7	650.4	828.6	994.1	553.3	611.4	1041.8	681.5	882.8	513.3
28.8	28.3	17.3	37.3	19.9	30.5	25.8	30.2	24.8	32.5	27.5	31.9	21	15.5	37.8	30.6	37	33.6	36	24.4	34.2
1.1	5.6	0.5	1.9	5.4	1.1	0.4	0.9	9.9	12.3	0.9	12.2	0.5	0.7	3	0.5	1.2	10.2	0.7	1.1	1.7
79	128.9	103.5	80.6	120.3	78.3	40.3	82.2	87.8	56.8	97.3	133.2	69.9	98.4	83.1	40.4	247.7	93.8	254.7	78.9	121.1
405.1	464.4	572.2	466.9	408.6	234.2	314.8	413.3	251.8	244.6	295.5	309.8	414.6	398	431.4	381.6	394.2	426.6	249.3	351.4	304.2
602.1	278.9	122.5	252.3	81.9	66.2	87.8	188.3	43.8	63	76.9	83.8	189.3	218.6	178.6	169.7	19.5	79.8	63.2	62.9	72.7
36	92.6	122.8	79.6	117.9	83.3	48.8	114.3	58.9	132.5	67.5	78	65.9	63	90.6	46.6	91.9	47.8	141.7	97.7	108.1
95.6	89.7	97.2	63.9	85	56.8	43.7	96.1	66.5	64.6	101.7	79.7	109.9	89.7	102.1	94.7	34.6	68.1	178	103.4	167.5
22.8	22.4	14.3	14.5	16.4	22.3	19	17.5	1.8	29.5	20.1	31.3	16.5	22.3	2.3	15.3	46.9	10.4	18.8	16.3	17.7
18.9	20.9	18.5	11.8	46.1	10.9	21.7	16.8	21.5	47.8	30.7	23.6	29.3	14	11.5	17.1	26.8	12.2	95.4	55.5	19.2
10.5	12.6	15.4	8.8	21.5	13.6	15	27.9	60.4	71.4	53.5	66	34.6	31	23.6	37.2	102.1	16.5	10.4	45.5	23.6
3.4	10.4	2	1	2.1	2.2	0.8	6.3	0.8	5.2	3.4	7.4	1.7	1.4	3.2	2.2	4.9	13.2	3.6	4.3	2.8
29.2	52	52.9	40.3	73.6	50.7	36.7	56.9	66.4	41.9	74.6	42.1	24.1	56	57.6	67.3	44.1	58.1	40.1	21.2	13.1
106	146	152.3	98.6	159.1	100.3	111.1	114.6	92.4	115.2	96.9	240	145.3	99.3	144.3	117.2	319.2	155.1	145.9	160.3	149.3
1.2	13.1	5.8	4	12.7	1.3	2.1	16.8	15	4.3	3.8	12.1	3.8	19.5	11.2	15.1	5.2	4.3	6.7	2.6	7.4
33.3	60.7	62	32.9	58.8	16	5.2	40.6	6.7	13.1	9.1	55.3	50.2	31	67.9	45.4	49.6	9	57	13.6	8.7
0.9	7	5.5	2.9	2.7	8.2	6.4	2.1	2.9	1.6	1.3	5	2	1.6	10.4	9	7.7	2.3	4.4	9.1	1.8
75.8	46.1	45.2	69.2	88	96.6	60.9	47.4	52.1	83.7	54	54.9	37.1	67.5	80	65.8	73.1	75.1	39.4	88.7	60.6
1.6	19.8	9.4	8	6.4	11.3	22.8	12.7	11.6	1.4	34.1	9.7	12.1	2.8	18.6	4.2	21.4	13.7	8.3	16.8	4.3
12	1.9	4.5	1.1	1	2.8	9.1	0.4	2.5	16.9	1.9	2.4	1.1	4.1	1.7	0.7	4	2	2	12	4.3
582.7	686	591.3	528.3	464.5	733.1	702.7	732.9	767.8	568.2	513.5	245.9	813.5	700.7	521.6	622.3	375.1	789.2	285.2	399	485.9
12283.1	8427.3	11576.4	8236.3	10226.7	9297	6623.3	13206.1	14856.4	22455.6	24571.8	14619.7	11570.2	11831.6	9701.4	6557.3	13441.8	10739.7	16926.6	13262.2	12812.8
124.7	101.7	60.5	97.8	158.9	81.5	55	92.6	117.2	70.8	80.4	245.2	59.9	67.2	98.1	89.3	244	101.5	146.6	104.7	134.7
11.2	27.7	22	10.4	5.1	16.7	39.4	15.2	13.7	45.9	16.1	31.4	6	16.9	6.5	11.7	22.2	15.3	15.6	2.8	25.1
10.6	15.9	14.6	15.1	13.7	9	7	48.4	13.2	15.7	11.6	21.8	9.7	8.3	33.1	12.1	32.1	35.1	17	15.5	14.8
63.9	38.2	55.8	30	77.7	20.9	28.5	57.1	56.4	62.7	61	127.8	52.4	34.2	53.9	45.5	106.2	72.8	41.4	25.1	48
175.6	147.5	98.6	249.2	64.4	67.6	105.6	191.7	61.7	46.2	98.2	2391.2	146.4	137.4	117.9	129.5	29.8	54.5	148.4	123.4	169.8
17	4.1	3.4	4.9	6.2	2.7	3.3	4.8	2.2	7.9	5.7	3.4	4.6	12.2	5	4.4	12.9	23.1	2.4	4.1	6.7
221	170.6	262.2	209.4	185.9	165.6	244.7	219.5	243.5	726	289.3	175.1	203	174.5	233.7	328.5	133.2	164.1	330.8	356.2	397.2
366.8	402.6	359.7	525.4	388	438.2	639.7	400.9	390.1	255	231.9	173.2	258.1	505	304.3	442.8	174.2	361.6	157.4	217.7	832.8
66.2	31.9	40.6	61.2	61.3	31.2	34.3	41.8	23.9	23.1	25.6	113.7	49.9	78.4	68.4	15.1	107.6	84.6	144.7	56.4	45.9
3.5	2.7	2.2	2.5	5	20.4	2.3	2.9	34.5	4.7	6.6	8.3	3.2	2.8	3.8	2	8.3	5.4	8.6	7.9	7.4
7.3	1.1	6.4	1.9	2.4	1.3	8	2.3	3.2	2.2	1.4	3.6	1	1.4	1.9	1.4	5.5	2.4	7.3	2.7	1.7
19.6	10.9	12.9	11.7	25.4	18	8.6	17.7	28.3	2	16.4	10.9	15	14.5	16.4	18.1	1.2	0.8	5.5	30.6	1.2
44.1	33.5	26.9	5.6	26.3	30.9	38.3	17.8	40.6	27.5	10.1	14.8	24.5	23.5	26.9	22.1	48.3	63.8	33.6	7.2	17.7
4.9	12.8	19.9	12.6	13.5	23.3	11.3	8.8	29	43.7	36.4	20.4	16.8	14.8	18	13.2	77.8	19.1	42.4	15.9	17.1
15	100.7	63.5	68.6	24.2	30	27.8	85.6	29.2	20.3	39.8	8.3	17.4	70.1	18.8	29.4	12.8	40.9	28.2	7.2	6.1
12.5	25.5	22.5	14.7	14	19.3	4.4	11.4	25.3	16.7	13.6	30.6	2.5	24.6	18.9	14.9	15.9	4.4	21.4	2.5	18.5
95.4	83.5	63.5	57.5	63.8	56	34.2	38.1	77.2	67.4	39.5	107.8	44.7	18.2	65	60.7	107.2	65.2	39.4	12.3	85.1
115.8	132.9	140.3	167.4	186.6	106	87.7	146.1	134.5	215.6	131.9	170.6	136.8	155.1	173.6	143.6	19.4	66.1	195.5	211.2	137.8
125.4	89.4	108.9	80.9	51.1	97.6	128.7	85.3	95.7	61	70.4	47.2	107.1	71.7	76.5	97.3	34.1	63.1	38.1	79.1	105.4
49.7	57.7	37.7	65.2	31.9	51.2	44.1	54.7	75.6	41.6	52.4	55.4	60.2	54.2	40.8	69	57.7	41.8	72.9	77.4	66.5
529.2	445.5	512.1	430.9	485.5	291.6	355.3	384.7	331.7	327.1	334.1	312.3	551.6	387.9	371.1	384.8	299.4	267.1	391.7	442.2	444.6
9.2	7.8	4	7.1	12.9	6.8	6.5	7.5	10.8	10.1	10.3	20.1	10	10.2	9.9	7.6	14.8	15.1	15.3	11.9	5.4
630.8	401.4	474.7	347.7	416.5	332.3	411.1	451.6	426.8	472.1	337.7	346	573.6	468.6	398.6	236.8	349.3	348.7	357.5	356.1	270.5
705.8	520.1	594.1	524.9	565.6	626.6	691.3	551.3	950.9	1104.4	855.5	359.2	747.9	574.6	501.5	490.9	426	623.2	429.4	472.2	408.2
707	624.5	686.4	524.8	471	545.5	507.9	536	550.2	607.9	536.3	368.4	625.2	569.3	538.9	598.6	382.1	475.3	390.1	708.3	343.1
202.7	133.3	158.4	132.1	124.4	170.4	195.8	142.4	140.8	141.7	124.1	111	164.9	130.6	144.7	124.2	105.7	124	106.1	104.6	96.9
96.6	68	75.9	121.1	77.3	77	153.4	75.7	137.1	83.7	98.9	89.2	138.6	121.5	83.4	95.1	121.8	119.7	106.5	105.8	99.6
6165	4780.8	5415.3	4507.7	5376.1	4781.9	4177.9	4828.4	7393.6	7974.1	7852	3569.3	5813.5	5707.3	4687.1	4311.7	4210.7	5817.7	7693.8	7250.9	5671.4
29.8	51.2	50.9	35.9	57.3	33.9	22.8	44.9	50.4	50.4	47.3	86.4	50.8	24.9	46.5	29.7	113.6	57.8	77.8	53	66.9
23.7	39.6	9.9	10.5	26.6	20.6	20.7	49.6	21.1	23.5	9.9	24.2	19	16.3	36.1	25.7	56.9	23.9	31.3	21.7	31.1
361.4	293.1	234.7	253.1	225.5	228.9	204.7	270.2	115.5	173.9	181.8	112.9	349.9	302.7	298.7	272.3	144.8	107.6	137.6	277.1	80.2
4.4	3	2.7	2.8	3	1.9	1.6	2	5.5	4.6	6.6	5.2	2	0.9	3.1	2.6	23.5	4.1	1.3	17.3	1
69.4	83.7	79.4	81	59.6	88.7	104.3	84	67.6	75.7	82.4	48.7	43.5	78.1	78.5	99.5	58.9	67.9	70.3	90.7	87.5
4.6	17.6	8.2	7.2	28.6	5.2	2.5	5.7	10.3	8.1	24.8	9.1	10	15.6	5.1	15	11.2	4.9	26.5	10.8	8.9
12.1	10.1	9.1	10.3	30.5	9.2	5.5	11.1	15.1	47.7	20.4	29.5	10.7	16.4	36.4	9.1	94.9	24.1	32.5	10.8	32.2
50.6	47.2	26.1	32.1	51.8	30.2	19	34.2	13.2	30.3	5.1	43.8	7.6	22.6	40.6	5.6	45.8	27.8	25.1	22.7	34.6
